Date,Month,Device,Channel,Campaign Type,Media Type,Region,Targeting,Cost,Clicks
9/8/2016,9,Tablet,Google,Reach,Display,EMEA,Reach,39.72,46
9/8/2016,9,Tablet,Google,Reach - Image,Display,AMS,Reach,72.66,284
9/8/2016,9,Tablet,Google,Remarketing - Image,Display,LATAM,Remarketing,29.14,16
9/8/2016,9,Tablet,Google,Remarketing - Text,Display,AMS,Remarketing,492.92,280
9/9/2016,9,Desktop,Google,Image,Display,EMEA,Remarketing,106.66,60
9/9/2016,9,Tablet,Google,Reach,Display,APAC,Reach,24.96,72
9/9/2016,9,Tablet,Google,Reach,Display,EMEA,Reach,32.2,52
9/9/2016,9,Tablet,Google,Reach,Display,LATAM,Reach,19.88,54
9/9/2016,9,Tablet,Google,Remarketing - Image,Display,LATAM,Remarketing,32.92,8
9/10/2016,9,Desktop,Google,Image,Display,EMEA,Remarketing,93.04,56
9/10/2016,9,Desktop,Google,Image,Display,LATAM,Remarketing,154.84,100
9/10/2016,9,Desktop,Google,In-Market,Display,APAC,Reach,143.98,510
9/10/2016,9,Desktop,Google,Reach - Image,Display,Global,Reach,2593.94,4888
9/10/2016,9,Tablet,Google,In-Market,Display,EMEA,Reach,9.52,10
9/10/2016,9,Tablet,Google,Reach,Display,LATAM,Reach,32.5,66
9/10/2016,9,Tablet,Google,Reach - Text,Display,AMS,Reach,1474.44,2184
9/11/2016,9,Desktop,Google,Image,Display,LATAM,Remarketing,143.66,124
9/11/2016,9,Desktop,Google,In-Market,Display,APAC,Reach,103.44,332
9/11/2016,9,Desktop,Google,In-Market,Display,EMEA,Reach,2.3,4
9/11/2016,9,Desktop,Google,In-Market,Display,LATAM,Reach,51.92,96
9/11/2016,9,Desktop,Google,Remarketing - Image,Display,APAC,Remarketing,50.46,24
9/11/2016,9,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,439.06,118
9/11/2016,9,Desktop,Google,Remarketing - Text,Display,AMS,Remarketing,1125.96,232
9/11/2016,9,Tablet,Google,Image,Display,AMS,Remarketing,71.86,32
9/11/2016,9,Tablet,Google,In-Market,Display,EMEA,Reach,2.82,10
9/11/2016,9,Tablet,Google,In-Market,Display,LATAM,Reach,8.36,22
9/11/2016,9,Tablet,Google,Reach - Text,Display,AMS,Reach,1541.8,2416
10/10/2016,10,Tablet,Google,Reach - Image,Display,Global,Reach,21.96,40
10/10/2016,10,Tablet,Google,Reach - Image,Display,LATAM,Reach,100.66,288
10/10/2016,10,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,516.06,438
10/11/2016,10,Desktop,Google,Reach,Display,AMS,Reach,22.12,16
10/11/2016,10,Desktop,Google,Reach,Display,APAC,Reach,58.74,118
10/11/2016,10,Desktop,Google,Remarketing - Image,Display,LATAM,Remarketing,256.26,222
10/11/2016,10,Tablet,Google,Reach,Display,AMS,Reach,32.88,34
10/11/2016,10,Tablet,Google,Reach,Display,EMEA,Reach,50.7,58
10/11/2016,10,Tablet,Google,Remarketing,Display,APAC,Display,146.64,62
10/11/2016,10,Tablet,Google,Remarketing - Image,Display,APAC,Remarketing,32.36,26
10/11/2016,10,Tablet,Google,Remarketing - Image,Display,LATAM,Remarketing,17.14,20
10/12/2016,10,Desktop,Google,Image,Display,EMEA,Remarketing,220.3,68
10/13/2016,10,Desktop,Google,Image,Display,AMS,Remarketing,14.44,2
10/13/2016,10,Desktop,Google,Image,Display,APAC,Remarketing,177.02,74
10/13/2016,10,Desktop,Google,In-Market,Display,APAC,Reach,34.78,110
10/13/2016,10,Desktop,Google,Reach - Image,Display,AMS,Reach,3.78,12
10/13/2016,10,Desktop,Google,Reach - Image,Display,APAC,Reach,370.24,602
10/13/2016,10,Desktop,Google,Reach - Image,Display,EMEA,Reach,728.82,850
10/13/2016,10,Tablet,Google,Image,Display,AMS,Remarketing,26.96,6
10/13/2016,10,Tablet,Google,Image,Display,APAC,Remarketing,94.18,90
10/13/2016,10,Tablet,Google,Image,Display,EMEA,Remarketing,135.52,110
10/13/2016,10,Tablet,Google,Remarketing,Display,EMEA,Display,309.58,92
10/14/2016,10,Desktop,Google,Reach,Display,LATAM,Reach,197.56,178
10/14/2016,10,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,639.66,98
10/14/2016,10,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,395.78,142
10/14/2016,10,Tablet,Google,In-Market,Display,APAC,Reach,6.74,26
10/14/2016,10,Tablet,Google,Reach - Image,Display,AMS,Reach,77.24,274
10/14/2016,10,Tablet,Google,Reach - Image,Display,APAC,Reach,523.74,1078
10/15/2016,10,Desktop,Google,Reach - Text,Display,AMS,Reach,1016.98,1018
10/15/2016,10,Tablet,Google,Reach,Display,LATAM,Reach,11.36,30
10/15/2016,10,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,500.6,112
10/16/2016,10,Desktop,Google,Image,Display,LATAM,Remarketing,163.24,104
10/16/2016,10,Desktop,Google,Reach - Image,Display,Global,Reach,68.66,70
10/16/2016,10,Tablet,Google,Reach - Text,Display,AMS,Reach,1169,2558
10/17/2016,10,Desktop,Google,Reach,Display,EMEA,Reach,40.68,46
10/17/2016,10,Desktop,Google,Remarketing,Display,APAC,Display,1324.4,214
10/17/2016,10,Desktop,Google,Remarketing,Display,EMEA,Display,686.22,156
10/17/2016,10,Desktop,Google,Remarketing - Text,Display,AMS,Remarketing,1890.38,418
10/17/2016,10,Tablet,Google,In-Market,Display,LATAM,Reach,4,14
10/17/2016,10,Tablet,Google,Reach - Image,Display,Global,Reach,30.26,76
10/17/2016,10,Tablet,Google,Reach - Image,Display,LATAM,Reach,82.88,222
10/17/2016,10,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,498.82,400
10/17/2016,10,Tablet,Google,Remarketing - Text,Display,AMS,Remarketing,1309.14,572
10/18/2016,10,Desktop,Google,Reach,Display,APAC,Reach,143.2,128
10/18/2016,10,Desktop,Google,Remarketing - Image,Display,LATAM,Remarketing,332.28,226
10/18/2016,10,Tablet,Google,Reach,Display,AMS,Reach,31.18,24
10/18/2016,10,Tablet,Google,Reach,Display,APAC,Reach,2.6,18
10/18/2016,10,Tablet,Google,Reach,Display,EMEA,Reach,22.3,36
10/18/2016,10,Tablet,Google,Remarketing,Display,APAC,Display,300.7,86
10/18/2016,10,Tablet,Google,Remarketing - Image,Display,LATAM,Remarketing,4.88,8
10/19/2016,10,Desktop,Google,Image,Display,EMEA,Remarketing,125.48,64
10/19/2016,10,Tablet,Google,Reach,Display,LATAM,Reach,5.64,18
10/20/2016,10,Desktop,Google,Image,Display,APAC,Remarketing,95.76,44
10/20/2016,10,Desktop,Google,Image,Display,LATAM,Remarketing,153.9,122
10/20/2016,10,Desktop,Google,In-Market,Display,APAC,Reach,56.66,166
10/20/2016,10,Desktop,Google,In-Market,Display,EMEA,Reach,0.34,2
10/20/2016,10,Desktop,Google,Reach - Image,Display,AMS,Reach,4.42,14
10/20/2016,10,Desktop,Google,Reach - Image,Display,APAC,Reach,760.8,1064
10/20/2016,10,Desktop,Google,Reach - Image,Display,EMEA,Reach,1382.08,1392
10/20/2016,10,Tablet,Google,Image,Display,AMS,Remarketing,12.92,4
10/20/2016,10,Tablet,Google,Image,Display,APAC,Remarketing,85.8,98
8/28/2016,8,Tablet,Google,Remarketing - Image,Display,APAC,Remarketing,16.74,26
8/29/2016,8,Desktop,Google,Reach,Display,AMS,Reach,65.28,52
8/29/2016,8,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,1957.94,378
8/29/2016,8,Tablet,Google,In-Market,Display,APAC,Reach,27.1,64
8/30/2016,8,Desktop,Google,Image,Display,APAC,Remarketing,388.12,112
8/30/2016,8,Desktop,Google,Reach - Image,Display,Global,Reach,106.12,160
8/30/2016,8,Tablet,Google,Reach,Display,LATAM,Reach,15.66,20
8/30/2016,8,Tablet,Google,Reach - Image,Display,AMS,Reach,1606.2,1796
8/30/2016,8,Tablet,Google,Reach - Text,Display,AMS,Reach,364.96,364
8/30/2016,8,Tablet,Google,Remarketing - Text,Display,AMS,Remarketing,225.02,118
8/31/2016,8,Tablet,Google,In-Market,Display,LATAM,Reach,7.2,8
8/31/2016,8,Tablet,Google,Reach,Display,EMEA,Reach,60.08,96
8/31/2016,8,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,616.12,612
8/31/2016,8,Unknown,Google,Reach - Image,Display,EMEA,Reach,0.18,2
9/1/2016,9,Desktop,Google,Image,Display,LATAM,Remarketing,268.14,204
9/1/2016,9,Desktop,Google,Reach - Image,Display,Global,Reach,291.68,450
9/1/2016,9,Desktop,Google,Remarketing - Text,Display,AMS,Remarketing,987.58,174
9/1/2016,9,Tablet,Google,Reach,Display,LATAM,Reach,16.78,46
9/1/2016,9,Tablet,Google,Reach - Text,Display,AMS,Reach,1421.2,1784
9/1/2016,9,Tablet,Google,Remarketing - Image,Display,LATAM,Remarketing,15.78,16
9/1/2016,9,Tablet,Google,Remarketing - Text,Display,AMS,Remarketing,242.08,90
9/2/2016,9,Desktop,Google,Image,Display,EMEA,Remarketing,183.02,84
9/2/2016,9,Desktop,Google,In-Market,Display,LATAM,Reach,7.06,18
9/2/2016,9,Desktop,Google,Reach,Display,APAC,Reach,128.68,154
9/2/2016,9,Desktop,Google,Remarketing - Image,Display,APAC,Remarketing,132.32,56
9/2/2016,9,Tablet,Google,In-Market,Display,LATAM,Reach,0.38,2
9/2/2016,9,Tablet,Google,Reach,Display,APAC,Reach,17.46,20
9/2/2016,9,Tablet,Google,Reach,Display,EMEA,Reach,5.72,18
9/2/2016,9,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,495.54,478
9/3/2016,9,Desktop,Google,Image,Display,LATAM,Remarketing,205.5,166
9/3/2016,9,Desktop,Google,In-Market,Display,APAC,Reach,46.58,184
9/3/2016,9,Desktop,Google,Remarketing - Image,Display,LATAM,Remarketing,201.16,138
9/3/2016,9,Desktop,Google,Remarketing - Text,Display,AMS,Remarketing,1191.54,268
9/3/2016,9,Tablet,Google,In-Market,Display,EMEA,Reach,0.84,4
9/3/2016,9,Tablet,Google,Reach,Display,LATAM,Reach,8.4,26
9/3/2016,9,Tablet,Google,Remarketing - Image,Display,LATAM,Remarketing,11.86,24
9/4/2016,9,Desktop,Google,Image,Display,EMEA,Remarketing,138.68,70
9/4/2016,9,Desktop,Google,In-Market,Display,LATAM,Reach,33.8,54
9/4/2016,9,Desktop,Google,Reach,Display,APAC,Reach,43.9,104
9/4/2016,9,Desktop,Google,Reach - Image,Display,AMS,Reach,1218.3,986
9/4/2016,9,Desktop,Google,Remarketing - Image,Display,APAC,Remarketing,29.36,18
9/4/2016,9,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,453.28,168
9/4/2016,9,Tablet,Google,Image,Display,AMS,Remarketing,117.62,92
9/4/2016,9,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,334.58,356
9/5/2016,9,Desktop,Google,In-Market,Display,APAC,Reach,70.38,210
9/5/2016,9,Desktop,Google,Remarketing - Image,Display,LATAM,Remarketing,414.22,184
9/5/2016,9,Tablet,Google,Reach - Image,Display,APAC,Reach,649.78,1266
9/6/2016,9,Desktop,Google,Image,Display,AMS,Remarketing,83.68,24
9/6/2016,9,Desktop,Google,In-Market,Display,LATAM,Reach,46.44,80
9/6/2016,9,Desktop,Google,Reach,Display,LATAM,Reach,353.4,406
9/6/2016,9,Desktop,Google,Reach - Image,Display,AMS,Reach,881.6,1182
9/6/2016,9,Desktop,Google,Reach - Text,Display,AMS,Reach,870.78,1984
9/6/2016,9,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,515.92,152
9/6/2016,9,Tablet,Google,Image,Display,AMS,Remarketing,28.58,8
9/6/2016,9,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,811,284
9/7/2016,9,Desktop,Google,Reach,Display,EMEA,Reach,127.68,88
9/7/2016,9,Tablet,Google,Reach - Image,Display,APAC,Reach,632.08,1246
9/8/2016,9,Desktop,Google,Image,Display,AMS,Remarketing,177.34,40
9/8/2016,9,Desktop,Google,Reach,Display,LATAM,Reach,414.3,416
9/8/2016,9,Desktop,Google,Reach - Text,Display,AMS,Reach,1751.56,1664
8/19/2016,8,Tablet,Google,Reach - Image,Display,LATAM,Reach,33.36,90
8/19/2016,8,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,640.08,576
8/20/2016,8,Desktop,Google,Reach,Display,APAC,Reach,30.24,18
8/20/2016,8,Mobile,Google,Reach,Display,EMEA,Reach,66,414
8/20/2016,8,Tablet,Google,Reach,Display,AMS,Reach,38.58,54
8/20/2016,8,Tablet,Google,Reach,Display,APAC,Reach,0.76,4
8/20/2016,8,Tablet,Google,Reach,Display,EMEA,Reach,68.48,118
8/20/2016,8,Tablet,Google,Remarketing - Image,Display,LATAM,Remarketing,4.56,12
8/21/2016,8,Desktop,Google,Image,Display,EMEA,Remarketing,126.6,64
8/21/2016,8,Tablet,Google,Reach,Display,LATAM,Reach,27.46,30
8/22/2016,8,Desktop,Google,Image,Display,LATAM,Remarketing,386.28,194
8/22/2016,8,Desktop,Google,In-Market,Display,APAC,Reach,57.24,172
8/22/2016,8,Desktop,Google,In-Market,Display,EMEA,Reach,6.16,4
8/22/2016,8,Desktop,Google,Reach - Image,Display,AMS,Reach,640.02,510
8/22/2016,8,Desktop,Google,Reach - Image,Display,APAC,Reach,197.94,394
8/22/2016,8,Desktop,Google,Reach - Image,Display,EMEA,Reach,768.6,886
8/22/2016,8,Tablet,Google,Image,Display,AMS,Remarketing,90.88,106
8/22/2016,8,Tablet,Google,Image,Display,APAC,Remarketing,196,186
8/22/2016,8,Tablet,Google,Image,Display,EMEA,Remarketing,157.98,166
8/22/2016,8,Tablet,Google,In-Market,Display,EMEA,Reach,5.58,18
8/22/2016,8,Tablet,Google,Reach - Image,Display,EMEA,Reach,1877.64,3346
8/23/2016,8,Desktop,Google,In-Market,Display,LATAM,Reach,33.92,54
8/23/2016,8,Desktop,Google,Reach - Image,Display,LATAM,Reach,190.18,410
8/23/2016,8,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,1747.06,290
8/23/2016,8,Desktop,Google,Remarketing - Image,Display,APAC,Remarketing,276.22,80
8/23/2016,8,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,636.74,216
8/23/2016,8,Tablet,Google,Image,Display,LATAM,Remarketing,14.36,26
8/23/2016,8,Tablet,Google,In-Market,Display,APAC,Reach,24.72,68
8/23/2016,8,Tablet,Google,Reach - Image,Display,APAC,Reach,354.16,748
8/24/2016,8,Desktop,Google,Reach,Display,AMS,Reach,32.08,26
8/24/2016,8,Desktop,Google,Remarketing - Image,Display,LATAM,Remarketing,245.2,144
8/24/2016,8,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,721.52,290
8/24/2016,8,Tablet,Google,Remarketing - Image,Display,APAC,Remarketing,6.04,24
8/25/2016,8,Desktop,Google,Reach - Image,Display,Global,Reach,119.04,186
8/26/2016,8,Desktop,Google,Image,Display,AMS,Remarketing,27.4,24
8/26/2016,8,Desktop,Google,Image,Display,APAC,Remarketing,385.34,98
8/26/2016,8,Desktop,Google,Reach,Display,EMEA,Reach,136.96,122
8/27/2016,8,Desktop,Google,Reach,Display,LATAM,Reach,130.72,132
8/27/2016,8,Tablet,Google,Reach,Display,AMS,Reach,57.88,74
8/27/2016,8,Tablet,Google,Reach,Display,APAC,Reach,0.44,2
8/27/2016,8,Tablet,Google,Reach,Display,EMEA,Reach,86.6,194
8/27/2016,8,Tablet,Google,Reach - Image,Display,AMS,Reach,1402,1732
8/27/2016,8,Tablet,Google,Remarketing - Image,Display,LATAM,Remarketing,16.74,28
8/28/2016,8,Desktop,Google,Image,Display,EMEA,Remarketing,200.78,84
8/28/2016,8,Tablet,Google,Reach,Display,LATAM,Reach,26.1,32
8/29/2016,8,Desktop,Google,Image,Display,LATAM,Remarketing,395,208
8/29/2016,8,Desktop,Google,In-Market,Display,APAC,Reach,84.56,186
8/29/2016,8,Desktop,Google,Reach - Image,Display,APAC,Reach,261.28,488
8/29/2016,8,Tablet,Google,Image,Display,APAC,Remarketing,173.36,150
8/29/2016,8,Tablet,Google,In-Market,Display,EMEA,Reach,12.34,30
8/29/2016,8,Tablet,Google,Reach - Image,Display,EMEA,Reach,1642.8,2910
8/29/2016,8,Tablet,Google,Reach - Text,Display,AMS,Reach,423.1,404
8/30/2016,8,Desktop,Google,In-Market,Display,LATAM,Reach,24.28,46
8/30/2016,8,Desktop,Google,Reach - Image,Display,LATAM,Reach,166.88,448
8/30/2016,8,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,1767.48,324
8/30/2016,8,Desktop,Google,Remarketing - Image,Display,APAC,Remarketing,184.58,64
8/30/2016,8,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,550.4,150
8/30/2016,8,Desktop,Google,Remarketing - Text,Display,AMS,Remarketing,782.62,176
8/30/2016,8,Tablet,Google,Image,Display,LATAM,Remarketing,9.9,14
8/30/2016,8,Tablet,Google,In-Market,Display,LATAM,Reach,3.1,2
8/30/2016,8,Tablet,Google,Reach - Image,Display,Global,Reach,45.14,116
6/12/2016,6,Tablet,Google,Image,Display,EMEA,Remarketing,38.84,56
6/12/2016,6,Tablet,Google,Image,Display,LATAM,Remarketing,15.1,24
6/12/2016,6,Tablet,Google,In-Market,Display,APAC,Reach,202.56,350
6/12/2016,6,Tablet,Google,Reach - Image,Display,EMEA,Reach,2213,3990
6/12/2016,6,Tablet,Google,Reach - Image,Display,LATAM,Reach,291.64,618
6/13/2016,6,Desktop,Google,Reach,Display,AMS,Reach,13.12,10
6/13/2016,6,Desktop,Google,Reach - Image,Display,LATAM,Reach,3159.8,5124
6/13/2016,6,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,2931.02,756
6/13/2016,6,Mobile,Google,Reach,Display,EMEA,Reach,163.28,638
6/13/2016,6,Tablet,Google,Image,Display,LATAM,Remarketing,17.38,28
6/13/2016,6,Tablet,Google,In-Market,Display,APAC,Reach,189.66,316
6/13/2016,6,Tablet,Google,Remarketing - Image,Display,APAC,Remarketing,3.56,8
6/14/2016,6,Desktop,Google,Reach,Display,AMS,Reach,29.3,20
6/14/2016,6,Tablet,Google,Remarketing - Image,Display,APAC,Remarketing,5.68,12
6/15/2016,6,Desktop,Google,Image,Display,APAC,Remarketing,869.96,256
6/15/2016,6,Desktop,Google,Reach - Image,Display,EMEA,Reach,3252.08,3990
6/15/2016,6,Desktop,Google,Reach - Image,Display,Global,Reach,293.72,402
6/16/2016,6,Desktop,Google,Image,Display,APAC,Remarketing,297.3,96
6/16/2016,6,Tablet,Google,Reach,Display,APAC,Reach,9.84,40
6/16/2016,6,Tablet,Google,Reach - Image,Display,AMS,Reach,2495.42,3192
6/17/2016,6,Tablet,Google,Reach,Display,APAC,Reach,23.28,46
6/17/2016,6,Tablet,Google,Reach,Display,EMEA,Reach,826.22,1568
6/17/2016,6,Tablet,Google,Reach,Display,LATAM,Reach,154.88,290
6/17/2016,6,Tablet,Google,Reach - Image,Display,AMS,Reach,2724.84,3478
6/17/2016,6,Tablet,Google,Remarketing - Image,Display,LATAM,Remarketing,31.12,32
6/18/2016,6,Desktop,Google,Image,Display,EMEA,Remarketing,190.54,74
6/18/2016,6,Desktop,Google,Image,Display,LATAM,Remarketing,333.02,242
6/18/2016,6,Desktop,Google,Reach - Image,Display,Global,Reach,309.14,366
6/18/2016,6,Tablet,Google,In-Market,Display,EMEA,Reach,75.62,142
6/18/2016,6,Tablet,Google,Reach,Display,LATAM,Reach,188.92,312
6/19/2016,6,Desktop,Google,Image,Display,LATAM,Remarketing,288.34,218
6/19/2016,6,Desktop,Google,In-Market,Display,APAC,Reach,85.68,186
6/19/2016,6,Desktop,Google,In-Market,Display,LATAM,Reach,521.66,1232
6/19/2016,6,Desktop,Google,Remarketing - Image,Display,APAC,Remarketing,63.36,30
6/19/2016,6,Tablet,Google,In-Market,Display,EMEA,Reach,92.72,194
6/19/2016,6,Tablet,Google,In-Market,Display,LATAM,Reach,31.16,108
6/19/2016,6,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,285.68,286
6/20/2016,6,Desktop,Google,In-Market,Display,LATAM,Reach,605.7,1422
6/20/2016,6,Desktop,Google,Reach,Display,APAC,Reach,271.24,76
6/20/2016,6,Desktop,Google,Remarketing - Image,Display,APAC,Remarketing,71.72,18
6/20/2016,6,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,873.98,296
6/20/2016,6,Desktop,Google,Remarketing - Image,Display,LATAM,Remarketing,385.2,344
6/20/2016,6,Tablet,Google,In-Market,Display,LATAM,Reach,32.14,82
6/20/2016,6,Tablet,Google,Reach,Display,EMEA,Reach,950.98,1638
6/20/2016,6,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,375.98,334
6/20/2016,6,Tablet,Google,Remarketing - Image,Display,LATAM,Remarketing,14.24,20
6/21/2016,6,Desktop,Google,Image,Display,EMEA,Remarketing,261.8,94
6/21/2016,6,Desktop,Google,Reach,Display,APAC,Reach,275.34,86
6/21/2016,6,Desktop,Google,Remarketing - Image,Display,LATAM,Remarketing,388.58,350
6/22/2016,6,Desktop,Google,Image,Display,AMS,Remarketing,157.2,54
6/22/2016,6,Desktop,Google,In-Market,Display,APAC,Reach,69.96,164
6/22/2016,6,Desktop,Google,In-Market,Display,EMEA,Reach,350.04,322
6/22/2016,6,Desktop,Google,Reach - Image,Display,AMS,Reach,2335.1,1576
6/22/2016,6,Tablet,Google,Image,Display,AMS,Remarketing,118.7,82
6/23/2016,6,Desktop,Google,Image,Display,AMS,Remarketing,99.96,48
6/23/2016,6,Desktop,Google,In-Market,Display,EMEA,Reach,320.62,290
6/23/2016,6,Desktop,Google,Reach,Display,LATAM,Reach,2516.7,2540
6/23/2016,6,Desktop,Google,Reach - Image,Display,AMS,Reach,1775.18,1306
6/23/2016,6,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,835.2,290
6/23/2016,6,Tablet,Google,Image,Display,AMS,Remarketing,94.56,98
6/23/2016,6,Tablet,Google,Reach - Image,Display,APAC,Reach,762.02,1570
10/20/2016,10,Tablet,Google,Image,Display,EMEA,Remarketing,127.22,124
10/20/2016,10,Tablet,Google,Reach - Image,Display,EMEA,Reach,2637.58,3864
10/21/2016,10,Desktop,Google,In-Market,Display,LATAM,Reach,33.9,58
10/21/2016,10,Desktop,Google,Reach - Image,Display,LATAM,Reach,1103.14,1780
10/21/2016,10,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,1137.82,144
10/21/2016,10,Desktop,Google,Remarketing - Image,Display,APAC,Remarketing,114.76,52
10/21/2016,10,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,482.16,170
10/21/2016,10,Tablet,Google,Image,Display,LATAM,Remarketing,7.4,20
10/21/2016,10,Tablet,Google,In-Market,Display,APAC,Reach,6.5,28
10/21/2016,10,Tablet,Google,Reach - Image,Display,AMS,Reach,130.82,474
10/21/2016,10,Tablet,Google,Reach - Image,Display,APAC,Reach,1081.64,1892
10/22/2016,10,Desktop,Google,Reach,Display,AMS,Reach,6.26,4
10/22/2016,10,Desktop,Google,Reach - Text,Display,AMS,Reach,1028.7,990
10/22/2016,10,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,393.44,104
10/22/2016,10,Tablet,Google,Remarketing - Image,Display,APAC,Remarketing,22.86,16
10/23/2016,10,Desktop,Google,Reach - Image,Display,Global,Reach,42.86,56
10/23/2016,10,Tablet,Google,Reach - Text,Display,AMS,Reach,933.24,1624
10/24/2016,10,Desktop,Google,Image,Display,AMS,Remarketing,4.3,4
10/24/2016,10,Desktop,Google,Reach,Display,EMEA,Reach,76.26,34
10/24/2016,10,Desktop,Google,Remarketing,Display,APAC,Display,760.94,98
10/24/2016,10,Desktop,Google,Remarketing,Display,EMEA,Display,289.38,94
10/24/2016,10,Tablet,Google,In-Market,Display,LATAM,Reach,5.32,10
10/24/2016,10,Tablet,Google,Reach - Image,Display,Global,Reach,10.6,22
10/24/2016,10,Tablet,Google,Reach - Image,Display,LATAM,Reach,135.28,358
10/24/2016,10,Tablet,Google,Remarketing,Display,EMEA,Display,140.1,108
10/24/2016,10,Tablet,Google,Remarketing - Text,Display,AMS,Remarketing,1513.62,492
10/25/2016,10,Desktop,Google,Reach,Display,LATAM,Reach,144.94,154
10/25/2016,10,Tablet,Google,Reach,Display,AMS,Reach,26.56,22
10/25/2016,10,Tablet,Google,Reach,Display,APAC,Reach,11.32,34
10/25/2016,10,Tablet,Google,Reach,Display,EMEA,Reach,19.2,34
10/25/2016,10,Tablet,Google,Remarketing,Display,APAC,Display,102.28,36
10/25/2016,10,Tablet,Google,Remarketing - Image,Display,LATAM,Remarketing,24.82,24
10/26/2016,10,Desktop,Google,Image,Display,EMEA,Remarketing,194.58,82
10/26/2016,10,Tablet,Google,Reach,Display,LATAM,Reach,15.94,30
10/27/2016,10,Desktop,Google,Image,Display,LATAM,Remarketing,423.58,230
10/27/2016,10,Desktop,Google,In-Market,Display,APAC,Reach,74.38,284
