Date,Month,Year,Device,Channel,Campaign Type,Media Type,Region,Targeting,Cost,Clicks
1/5/13,1,2013,Tablet,Google,Legacy,Search,Global,Brand,13.76,2
1/7/13,1,2013,Desktop,Google,Legacy,Search,Global,Brand,346.3,170
1/7/13,1,2013,Desktop,Google,Legacy,Search,Global,NB,5.3,4
1/8/13,1,2013,Mobile,Google,Legacy,Search,AMS,NB,17.9,40
1/8/13,1,2013,Mobile,Google,Legacy,Search,APAC,NB,13.5,18
1/8/13,1,2013,Mobile,Google,Legacy,Search,Global,Brand,3.02,14
1/10/13,1,2013,Mobile,Google,Legacy,Search,AMS,NB,15.64,32
1/10/13,1,2013,Mobile,Google,Legacy,Search,APAC,NB,25.38,26
1/12/13,1,2013,Desktop,Google,Legacy,Search,Global,NB,2.56,6
1/12/13,1,2013,Tablet,Google,Legacy,Search,AMS,NB,82.06,34
1/12/13,1,2013,Tablet,Google,Legacy,Search,Global,Brand,0.46,2
1/14/13,1,2013,Desktop,Google,Legacy,Search,Global,Brand,327.32,174
1/14/13,1,2013,Desktop,Google,Legacy,Search,Global,NB,8.82,4
1/14/13,1,2013,Tablet,Google,Legacy,Search,AMS,NB,103.06,20
1/15/13,1,2013,Mobile,Google,Legacy,Search,Global,Brand,0.42,4
1/16/13,1,2013,Desktop,Google,Legacy,Search,APAC,NB,1304.66,292
1/16/13,1,2013,Desktop,Google,Legacy,Search,Global,Brand,336.44,162
1/16/13,1,2013,Desktop,Google,Legacy,Search,Global,NB,7.96,2
1/16/13,1,2013,Tablet,Google,Legacy,Search,EMEA,NB,118.22,22
1/17/13,1,2013,Desktop,Google,Legacy,Search,LATAM,NB,740.62,274
1/17/13,1,2013,Mobile,Google,Legacy,Search,AMS,NB,4.12,26
1/17/13,1,2013,Mobile,Google,Legacy,Search,Global,Brand,0.8,2
1/17/13,1,2013,Tablet,Google,Legacy,Search,LATAM,NB,8.12,6
1/18/13,1,2013,Desktop,Google,Legacy,Search,APAC,NB,510.7,172
1/18/13,1,2013,Desktop,Google,Legacy,Search,EMEA,NB,3111.54,970
1/18/13,1,2013,Tablet,Google,Legacy,Search,EMEA,NB,145.04,26
1/19/13,1,2013,Desktop,Google,Legacy,Search,LATAM,NB,287.38,120
1/19/13,1,2013,Mobile,Google,Legacy,Search,AMS,NB,15.12,18
1/20/13,1,2013,Desktop,Google,Legacy,Search,APAC,NB,791.4,216
1/20/13,1,2013,Desktop,Google,Legacy,Search,EMEA,NB,1670.02,450
1/20/13,1,2013,Mobile,Google,Legacy,Search,Global,NB,3.84,4
1/20/13,1,2013,Mobile,Google,Legacy,Search,LATAM,NB,1.8,8
1/21/13,1,2013,Mobile,Google,Legacy,Search,EMEA,NB,13.06,18
1/22/13,1,2013,Mobile,Google,Legacy,Search,Global,NB,1.5,2
1/22/13,1,2013,Mobile,Google,Legacy,Search,LATAM,NB,2.5,6
1/23/13,1,2013,Mobile,Google,Legacy,Search,EMEA,NB,4.92,14
1/23/13,1,2013,Tablet,Google,Legacy,Search,EMEA,NB,142.6,48
1/25/13,1,2013,Desktop,Google,Legacy,Search,APAC,NB,430.26,134
1/25/13,1,2013,Tablet,Google,Legacy,Search,EMEA,NB,37.86,22
1/26/13,1,2013,Desktop,Google,Legacy,Search,LATAM,NB,227.94,116
1/26/13,1,2013,Tablet,Google,Legacy,Search,APAC,NB,16.88,8
1/26/13,1,2013,Tablet,Google,Legacy,Search,LATAM,NB,26.96,16
1/27/13,1,2013,Desktop,Google,Legacy,Search,AMS,NB,3316.74,466
1/27/13,1,2013,Desktop,Google,Legacy,Search,APAC,NB,470.42,174
1/27/13,1,2013,Desktop,Google,Legacy,Search,EMEA,NB,1798.8,424
1/28/13,1,2013,Desktop,Google,Legacy,Search,LATAM,NB,734.08,246
1/28/13,1,2013,Mobile,Google,Legacy,Search,EMEA,NB,7.28,18
1/28/13,1,2013,Tablet,Google,Legacy,Search,APAC,NB,0.62,6
1/29/13,1,2013,Desktop,Google,Legacy,Search,AMS,NB,8549.42,1066
1/29/13,1,2013,Desktop,Google,Legacy,Search,EMEA,NB,3716.82,1010
1/29/13,1,2013,Mobile,Google,Legacy,Search,Global,NB,0.88,2
1/29/13,1,2013,Mobile,Google,Legacy,Search,LATAM,NB,4.44,8
1/30/13,1,2013,Mobile,Google,Legacy,Search,EMEA,NB,35.24,40
1/30/13,1,2013,Tablet,Google,Legacy,Search,APAC,NB,37.72,16
1/31/13,1,2013,Mobile,Google,Legacy,Search,Global,NB,3.06,4
1/31/13,1,2013,Mobile,Google,Legacy,Search,LATAM,NB,6.08,8
2/1/13,2,2013,Mobile,Google,Legacy,Search,EMEA,NB,13.1,20
1/2/13,1,2013,Mobile,Google,Legacy,Search,APAC,NB,8.76,12
1/2/13,1,2013,Tablet,Google,Legacy,Search,EMEA,NB,16.96,18
1/3/13,1,2013,Tablet,Google,Legacy,Search,EMEA,NB,67.2,32
1/3/13,1,2013,Tablet,Google,Legacy,Search,Global,NB,0.1,2
1/4/13,1,2013,Desktop,Google,Legacy,Search,LATAM,NB,818.5,264
1/4/13,1,2013,Tablet,Google,Legacy,Search,LATAM,NB,8.16,6
1/5/13,1,2013,Mobile,Google,Legacy,Search,APAC,NB,14.64,20
1/6/13,1,2013,Desktop,Google,Legacy,Search,APAC,NB,807.12,312
1/6/13,1,2013,Desktop,Google,Legacy,Search,EMEA,NB,1169.16,324
1/6/13,1,2013,Mobile,Google,Legacy,Search,APAC,NB,19.64,22
1/6/13,1,2013,Tablet,Google,Legacy,Search,EMEA,NB,16.3,16
1/6/13,1,2013,Tablet,Google,Legacy,Search,Global,Brand,0.04,2
1/7/13,1,2013,Desktop,Google,Legacy,Search,APAC,NB,1037.64,436
1/7/13,1,2013,Desktop,Google,Legacy,Search,EMEA,NB,2537.36,870
1/7/13,1,2013,Desktop,Google,Legacy,Search,LATAM,NB,666.32,252
1/7/13,1,2013,Tablet,Google,Legacy,Search,AMS,NB,116.34,28
1/8/13,1,2013,Mobile,Google,Legacy,Search,EMEA,NB,26.52,32
1/8/13,1,2013,Mobile,Google,Legacy,Search,Global,NB,2.52,2
1/8/13,1,2013,Mobile,Google,Legacy,Search,LATAM,NB,3.88,4
1/8/13,1,2013,Tablet,Google,Legacy,Search,AMS,NB,82.26,36
1/9/13,1,2013,Desktop,Google,Legacy,Search,Global,Brand,415.18,162
1/9/13,1,2013,Mobile,Google,Legacy,Search,LATAM,NB,7.82,18
1/9/13,1,2013,Tablet,Google,Legacy,Search,Global,Brand,19.74,4
1/10/13,1,2013,Desktop,Google,Legacy,Search,Global,Brand,289.48,162
1/10/13,1,2013,Desktop,Google,Legacy,Search,Global,NB,2.24,2
1/11/13,1,2013,Mobile,Google,Legacy,Search,EMEA,NB,14.72,20
1/12/13,1,2013,Mobile,Google,Legacy,Search,AMS,NB,17.5,28
1/13/13,1,2013,Desktop,Google,Legacy,Search,AMS,NB,2112.5,368
1/13/13,1,2013,Mobile,Google,Legacy,Search,AMS,NB,9.78,22
1/14/13,1,2013,Desktop,Google,Legacy,Search,AMS,NB,7155.16,1184
1/14/13,1,2013,Mobile,Google,Legacy,Search,Global,Brand,1.36,2
1/14/13,1,2013,Tablet,Google,Legacy,Search,APAC,NB,20.4,12
1/15/13,1,2013,Tablet,Google,Legacy,Search,APAC,NB,19.74,12
1/17/13,1,2013,Desktop,Google,Legacy,Search,AMS,NB,7808.38,1260
1/18/13,1,2013,Tablet,Google,Legacy,Search,LATAM,NB,1.56,4
1/19/13,1,2013,Mobile,Google,Legacy,Search,APAC,NB,10.68,10
1/20/13,1,2013,Mobile,Google,Legacy,Search,APAC,NB,20.42,26
1/20/13,1,2013,Tablet,Google,Legacy,Search,EMEA,NB,68.16,22
1/21/13,1,2013,Desktop,Google,Legacy,Search,APAC,NB,964.44,284
1/21/13,1,2013,Desktop,Google,Legacy,Search,LATAM,NB,601.4,310
1/21/13,1,2013,Tablet,Google,Legacy,Search,EMEA,NB,129.96,42
1/21/13,1,2013,Tablet,Google,Legacy,Search,LATAM,NB,5.82,4
1/22/13,1,2013,Desktop,Google,Legacy,Search,LATAM,NB,609.7,268
1/22/13,1,2013,Tablet,Google,Legacy,Search,LATAM,NB,16.02,14
1/23/13,1,2013,Tablet,Google,Legacy,Search,Global,Brand,0.06,2
1/24/13,1,2013,Desktop,Google,Legacy,Search,APAC,NB,613.06,214
1/24/13,1,2013,Desktop,Google,Legacy,Search,EMEA,NB,3573.08,884
1/25/13,1,2013,Desktop,Google,Legacy,Search,EMEA,NB,3110.9,774
1/25/13,1,2013,Mobile,Google,Legacy,Search,EMEA,NB,2.58,10
1/25/13,1,2013,Tablet,Google,Legacy,Search,AMS,NB,97.62,24
1/26/13,1,2013,Mobile,Google,Legacy,Search,EMEA,NB,22.26,26
1/26/13,1,2013,Mobile,Google,Legacy,Search,LATAM,NB,2.3,8
1/26/13,1,2013,Tablet,Google,Legacy,Search,AMS,NB,103.82,26
1/27/13,1,2013,Desktop,Google,Legacy,Search,Global,Brand,141,80
1/27/13,1,2013,Desktop,Google,Legacy,Search,Global,NB,1.08,2
1/27/13,1,2013,Mobile,Google,Legacy,Search,LATAM,NB,1.1,2
1/28/13,1,2013,Desktop,Google,Legacy,Search,Global,Brand,297.7,154
1/28/13,1,2013,Desktop,Google,Legacy,Search,Global,NB,7.02,6
1/28/13,1,2013,Mobile,Google,Legacy,Search,Global,Brand,1.52,4
1/30/13,1,2013,Mobile,Google,Legacy,Search,AMS,NB,34.86,52
1/31/13,1,2013,Desktop,Google,Legacy,Search,AMS,NB,8331.94,1108
1/31/13,1,2013,Mobile,Google,Legacy,Search,AMS,NB,18.6,32
2/1/13,2,2013,Desktop,Google,Legacy,Search,AMS,NB,7063.26,964
2/1/13,2,2013,Tablet,Google,Legacy,Search,APAC,NB,17.02,4
2/2/13,2,2013,Tablet,Google,Legacy,Search,APAC,NB,30.02,4
2/4/13,2,2013,Tablet,Google,Legacy,Search,LATAM,NB,2.32,4
2/5/13,2,2013,Tablet,Google,Legacy,Search,LATAM,NB,17.18,6
1/2/13,1,2013,Mobile,Google,Legacy,Search,AMS,NB,22.66,22
1/2/13,1,2013,Tablet,Google,Legacy,Search,Global,Brand,1.82,2
1/3/13,1,2013,Desktop,Google,Legacy,Search,AMS,NB,6413.36,1050
1/3/13,1,2013,Desktop,Google,Legacy,Search,APAC,NB,498.62,230
1/3/13,1,2013,Desktop,Google,Legacy,Search,EMEA,NB,2173.92,728
1/4/13,1,2013,Mobile,Google,Legacy,Search,EMEA,NB,12.86,16
1/4/13,1,2013,Tablet,Google,Legacy,Search,AMS,NB,108.32,44
1/4/13,1,2013,Tablet,Google,Legacy,Search,APAC,NB,6.88,6
1/5/13,1,2013,Mobile,Google,Legacy,Search,LATAM,NB,2.62,8
1/6/13,1,2013,Desktop,Google,Legacy,Search,Global,Brand,145.42,98
1/7/13,1,2013,Mobile,Google,Legacy,Search,Global,Brand,3.26,12
1/7/13,1,2013,Tablet,Google,Legacy,Search,LATAM,NB,6.82,6
1/9/13,1,2013,Mobile,Google,Legacy,Search,AMS,NB,21.2,40
1/9/13,1,2013,Mobile,Google,Legacy,Search,APAC,NB,10.96,18
1/10/13,1,2013,Desktop,Google,Legacy,Search,AMS,NB,6835.82,1054
1/10/13,1,2013,Desktop,Google,Legacy,Search,APAC,NB,684.26,260
1/10/13,1,2013,Desktop,Google,Legacy,Search,EMEA,NB,3920.12,966
1/10/13,1,2013,Tablet,Google,Legacy,Search,EMEA,NB,152.86,44
1/11/13,1,2013,Desktop,Google,Legacy,Search,LATAM,NB,478.82,238
1/11/13,1,2013,Tablet,Google,Legacy,Search,AMS,NB,80.34,24
1/11/13,1,2013,Tablet,Google,Legacy,Search,APAC,NB,6.2,6
1/12/13,1,2013,Mobile,Google,Legacy,Search,Global,NB,4.7,4
1/12/13,1,2013,Mobile,Google,Legacy,Search,LATAM,NB,3.34,2
1/13/13,1,2013,Desktop,Google,Legacy,Search,Global,Brand,106.94,78
1/13/13,1,2013,Tablet,Google,Legacy,Search,Global,Brand,3.82,2
1/14/13,1,2013,Tablet,Google,Legacy,Search,LATAM,NB,3.56,4
1/15/13,1,2013,Mobile,Google,Legacy,Search,EMEA,NB,11.22,20
1/16/13,1,2013,Mobile,Google,Legacy,Search,AMS,NB,30.68,42
1/16/13,1,2013,Mobile,Google,Legacy,Search,APAC,NB,23.76,26
1/17/13,1,2013,Desktop,Google,Legacy,Search,APAC,NB,1016.62,322
1/17/13,1,2013,Desktop,Google,Legacy,Search,EMEA,NB,3085.72,866
1/17/13,1,2013,Tablet,Google,Legacy,Search,EMEA,NB,66.1,34
1/18/13,1,2013,Desktop,Google,Legacy,Search,LATAM,NB,513.4,264
1/18/13,1,2013,Tablet,Google,Legacy,Search,APAC,NB,17.16,6
1/19/13,1,2013,Mobile,Google,Legacy,Search,LATAM,NB,11.88,10
1/20/13,1,2013,Tablet,Google,Legacy,Search,Global,Brand,9.2,14
1/21/13,1,2013,Desktop,Google,Legacy,Search,AMS,NB,6043.16,844
1/21/13,1,2013,Desktop,Google,Legacy,Search,EMEA,NB,3781.94,914
1/22/13,1,2013,Mobile,Google,Legacy,Search,EMEA,NB,5.2,10
1/22/13,1,2013,Tablet,Google,Legacy,Search,AMS,NB,116.84,34
1/23/13,1,2013,Mobile,Google,Legacy,Search,APAC,NB,14.64,26
1/23/13,1,2013,Mobile,Google,Legacy,Search,LATAM,NB,3.66,10
1/24/13,1,2013,Desktop,Google,Legacy,Search,Global,Brand,263.84,152
1/24/13,1,2013,Desktop,Google,Legacy,Search,Global,NB,1.9,2
1/24/13,1,2013,Tablet,Google,Legacy,Search,EMEA,NB,210.3,56
1/25/13,1,2013,Desktop,Google,Legacy,Search,LATAM,NB,504.84,220
1/25/13,1,2013,Tablet,Google,Legacy,Search,LATAM,NB,1.22,2
1/27/13,1,2013,Mobile,Google,Legacy,Search,AMS,NB,28.56,46
1/27/13,1,2013,Tablet,Google,Legacy,Search,Global,Brand,8.3,4
1/28/13,1,2013,Desktop,Google,Legacy,Search,AMS,NB,6789.84,1116
1/28/13,1,2013,Desktop,Google,Legacy,Search,APAC,NB,954.88,296
1/28/13,1,2013,Desktop,Google,Legacy,Search,EMEA,NB,3934.9,962
1/29/13,1,2013,Mobile,Google,Legacy,Search,EMEA,NB,1.42,14
1/29/13,1,2013,Tablet,Google,Legacy,Search,AMS,NB,129.74,26
1/29/13,1,2013,Tablet,Google,Legacy,Search,APAC,NB,14.74,10
1/30/13,1,2013,Mobile,Google,Legacy,Search,Global,NB,5.58,6
1/30/13,1,2013,Mobile,Google,Legacy,Search,LATAM,NB,8.22,8
1/31/13,1,2013,Desktop,Google,Legacy,Search,Global,Brand,493.22,142
1/31/13,1,2013,Desktop,Google,Legacy,Search,Global,NB,5.42,8
2/1/13,2,2013,Mobile,Google,Legacy,Search,Global,Brand,3.74,10
2/1/13,2,2013,Tablet,Google,Legacy,Search,LATAM,NB,13.9,10
2/3/13,2,2013,Mobile,Google,Legacy,Search,AMS,NB,66.8,32
2/3/13,2,2013,Mobile,Google,Legacy,Search,APAC,NB,6.6,10
2/4/13,2,2013,Desktop,Google,Legacy,Search,AMS,NB,8126.58,1118
2/4/13,2,2013,Desktop,Google,Legacy,Search,APAC,NB,1150.6,308
2/4/13,2,2013,Desktop,Google,Legacy,Search,EMEA,NB,4319.48,1044
2/4/13,2,2013,Tablet,Google,Legacy,Search,EMEA,NB,73.4,28
2/5/13,2,2013,Desktop,Google,Legacy,Search,Global,NB,12.22,8
2/6/13,2,2013,Mobile,Google,Legacy,Search,AMS,NB,44.94,38
2/6/13,2,2013,Mobile,Google,Legacy,Search,Global,Brand,1.78,10
2/8/13,2,2013,Desktop,Google,Legacy,Search,AMS,NB,6858.68,868
2/8/13,2,2013,Mobile,Google,Legacy,Search,AMS,NB,33.22,26
2/9/13,2,2013,Tablet,Google,Legacy,Search,APAC,NB,5.48,8
2/10/13,2,2013,Desktop,Google,Legacy,Search,AMS,NB,2738.7,392
2/10/13,2,2013,Tablet,Bing,Legacy,Search,AMS,NB,7.58,2
2/11/13,2,2013,Tablet,Google,Legacy,Search,APAC,NB,20.68,14
2/12/13,2,2013,Desktop,Bing,Legacy,Search,Global,Brand,17.4,66
2/13/13,2,2013,Mobile,Bing,Legacy,Search,Global,Brand,0.2,2
2/13/13,2,2013,Tablet,Google,Legacy,Search,LATAM,NB,3.48,6
2/14/13,2,2013,Mobile,Google,Legacy,Search,APAC,NB,6.98,16
2/14/13,2,2013,Tablet,Google,Legacy,Search,EMEA,NB,187.02,52
2/15/13,2,2013,Desktop,Google,Legacy,Search,LATAM,NB,462.58,204
2/15/13,2,2013,Tablet,Google,Legacy,Search,LATAM,NB,0.04,2
2/16/13,2,2013,Desktop,Google,Legacy,Search,APAC,NB,487.28,96
2/16/13,2,2013,Desktop,Google,Legacy,Search,EMEA,NB,1574.74,430
2/16/13,2,2013,Mobile,Google,Legacy,Search,APAC,NB,3,6
2/16/13,2,2013,Tablet,Google,Legacy,Search,EMEA,NB,118.5,50
2/17/13,2,2013,Desktop,Google,Legacy,Search,LATAM,NB,245.26,122
2/18/13,2,2013,Desktop,Google,Legacy,Search,APAC,NB,914.46,234
2/18/13,2,2013,Desktop,Google,Legacy,Search,EMEA,NB,3939.98,1156
2/18/13,2,2013,Mobile,Google,Legacy,Search,Global,NB,3.82,2
2/18/13,2,2013,Mobile,Google,Legacy,Search,LATAM,NB,6.32,4
2/18/13,2,2013,Tablet,Google,Legacy,Search,AMS,NB,78.24,22
2/18/13,2,2013,Tablet,Google,Legacy,Search,Global,Brand,17.16,10
2/19/13,2,2013,Mobile,Google,Legacy,Search,EMEA,NB,11.66,36
2/20/13,2,2013,Desktop,Google,Legacy,Search,Global,Brand,408.06,156
2/20/13,2,2013,Desktop,Google,Legacy,Search,Global,NB,2.38,6
2/20/13,2,2013,Mobile,Google,Legacy,Search,LATAM,NB,2.8,2
2/20/13,2,2013,Tablet,Google,Legacy,Search,AMS,NB,207.14,42
2/20/13,2,2013,Tablet,Google,Legacy,Search,Global,Brand,0.88,4
2/21/13,2,2013,Mobile,Google,Legacy,Search,EMEA,NB,14.22,34
2/22/13,2,2013,Desktop,Google,Legacy,Search,Global,Brand,307.06,244
2/22/13,2,2013,Desktop,Google,Legacy,Search,Global,NB,24.72,18
2/23/13,2,2013,Mobile,Google,Legacy,Search,AMS,NB,25.52,48
2/23/13,2,2013,Mobile,Google,Legacy,Search,Global,Brand,1.02,6
2/25/13,2,2013,Desktop,Google,Legacy,Search,AMS,NB,6612.32,1104
2/25/13,2,2013,Mobile,Google,Legacy,Search,AMS,NB,34.94,30
2/25/13,2,2013,Mobile,Google,Legacy,Search,Global,Brand,1.76,6
2/26/13,2,2013,Tablet,Google,Legacy,Search,APAC,NB,35.98,10
2/27/13,2,2013,Desktop,Bing,Legacy,Search,Global,Brand,30.94,104
2/27/13,2,2013,Desktop,Google,Legacy,Search,AMS,NB,6880.12,1080
2/27/13,2,2013,Tablet,Bing,Legacy,Search,Global,Brand,0.2,2
2/28/13,2,2013,Tablet,Google,Legacy,Search,APAC,NB,22.92,4
3/1/13,3,2013,Desktop,Bing,Legacy,Search,Global,Brand,12.26,46
3/3/13,3,2013,Desktop,Google,Legacy,Search,APAC,NB,1231.06,332
3/3/13,3,2013,Mobile,Google,Legacy,Search,APAC,NB,6.36,10
3/3/13,3,2013,Tablet,Google,Legacy,Search,EMEA,NB,88.4,40
3/4/13,3,2013,Desktop,Google,Legacy,Search,LATAM,NB,803.72,338
3/5/13,3,2013,Desktop,Google,Legacy,Search,APAC,NB,1241.62,270
3/5/13,3,2013,Desktop,Google,Legacy,Search,EMEA,NB,3966,982
3/5/13,3,2013,Mobile,Google,Legacy,Search,APAC,NB,12.12,22
3/5/13,3,2013,Tablet,Google,Legacy,Search,EMEA,NB,141.28,40
3/5/13,3,2013,Tablet,Google,Legacy,Search,Global,Brand,7.38,10
3/6/13,3,2013,Desktop,Google,Legacy,Search,LATAM,NB,601.9,264
3/7/13,3,2013,Desktop,Google,Legacy,Search,APAC,NB,598.14,242
3/7/13,3,2013,Desktop,Google,Legacy,Search,EMEA,NB,3183.72,888
3/7/13,3,2013,Mobile,Google,Legacy,Search,Global,NB,2.32,4
3/7/13,3,2013,Mobile,Google,Legacy,Search,LATAM,NB,11.02,10
3/7/13,3,2013,Tablet,Google,Legacy,Search,AMS,NB,160.26,48
3/8/13,3,2013,Mobile,Google,Legacy,Search,EMEA,NB,7.86,16
3/9/13,3,2013,Desktop,Google,Legacy,Search,Global,Brand,88.68,82
3/9/13,3,2013,Desktop,Google,Legacy,Search,Global,NB,1.38,6
3/9/13,3,2013,Mobile,Google,Legacy,Search,LATAM,NB,8.14,8
3/9/13,3,2013,Tablet,Google,Legacy,Search,AMS,NB,80.58,24
2/3/13,2,2013,Desktop,Google,Legacy,Search,EMEA,NB,1743.32,490
2/3/13,2,2013,Tablet,Google,Legacy,Search,EMEA,NB,109.08,32
2/4/13,2,2013,Desktop,Google,Legacy,Search,LATAM,NB,741.44,312
2/4/13,2,2013,Mobile,Google,Legacy,Search,AMS,NB,40.74,34
2/4/13,2,2013,Mobile,Google,Legacy,Search,Global,Brand,0.04,4
2/5/13,2,2013,Desktop,Google,Legacy,Search,APAC,NB,1394.26,308
2/5/13,2,2013,Desktop,Google,Legacy,Search,EMEA,NB,4601.18,1120
2/6/13,2,2013,Desktop,Google,Legacy,Search,LATAM,NB,1007.48,304
2/6/13,2,2013,Mobile,Google,Legacy,Search,EMEA,NB,10.22,18
2/7/13,2,2013,Mobile,Google,Legacy,Search,LATAM,NB,7.06,12
2/8/13,2,2013,Mobile,Google,Legacy,Search,EMEA,NB,10.6,14
2/10/13,2,2013,Desktop,Google,Legacy,Search,APAC,NB,799.48,206
2/10/13,2,2013,Tablet,Google,Legacy,Search,EMEA,NB,183.02,46
2/11/13,2,2013,Desktop,Bing,Legacy,Search,AMS,NB,78.42,70
2/11/13,2,2013,Desktop,Google,Legacy,Search,LATAM,NB,767.98,188
2/11/13,2,2013,Tablet,Google,Legacy,Search,LATAM,NB,13.82,2
2/12/13,2,2013,Desktop,Google,Legacy,Search,AMS,NB,6965.66,1054
2/12/13,2,2013,Desktop,Google,Legacy,Search,APAC,NB,1053.2,246
2/12/13,2,2013,Desktop,Google,Legacy,Search,EMEA,NB,3661.38,1100
2/12/13,2,2013,Tablet,Google,Legacy,Search,EMEA,NB,62.8,36
2/13/13,2,2013,Desktop,Google,Legacy,Search,LATAM,NB,515.48,216
2/13/13,2,2013,Tablet,Google,Legacy,Search,APAC,NB,1.12,8
2/14/13,2,2013,Desktop,Bing,Legacy,Search,Global,Brand,12.16,58
2/14/13,2,2013,Desktop,Google,Legacy,Search,AMS,NB,6964.86,950
2/14/13,2,2013,Desktop,Google,Legacy,Search,APAC,NB,694.84,240
2/14/13,2,2013,Desktop,Google,Legacy,Search,EMEA,NB,3045.12,948
2/14/13,2,2013,Mobile,Google,Legacy,Search,LATAM,NB,4.36,10
2/15/13,2,2013,Mobile,Google,Legacy,Search,EMEA,NB,6.68,14
2/15/13,2,2013,Tablet,Google,Legacy,Search,APAC,NB,73.06,8
2/16/13,2,2013,Desktop,Bing,Legacy,Search,Global,Brand,0.1,2
2/16/13,2,2013,Mobile,Google,Legacy,Search,Global,NB,2.08,2
2/16/13,2,2013,Mobile,Google,Legacy,Search,LATAM,NB,8.32,10
2/17/13,2,2013,Mobile,Google,Legacy,Search,EMEA,NB,13.78,26
2/18/13,2,2013,Mobile,Google,Legacy,Search,APAC,NB,6.32,18
2/20/13,2,2013,Mobile,Google,Legacy,Search,APAC,NB,3.18,4
2/21/13,2,2013,Desktop,Google,Legacy,Search,AMS,NB,8468.76,1052
2/22/13,2,2013,Tablet,Google,Legacy,Search,AMS,NB,101.78,68
2/22/13,2,2013,Tablet,Google,Legacy,Search,APAC,NB,5.72,4
2/22/13,2,2013,Tablet,Google,Legacy,Search,Global,Brand,2.26,4
2/23/13,2,2013,Desktop,Google,Legacy,Search,AMS,NB,2249.96,456
2/24/13,2,2013,Desktop,Google,Legacy,Search,Global,Brand,215.22,100
2/24/13,2,2013,Desktop,Google,Legacy,Search,Global,NB,20.52,12
2/24/13,2,2013,Tablet,Google,Legacy,Search,AMS,NB,67.12,36
2/24/13,2,2013,Tablet,Google,Legacy,Search,APAC,NB,7.62,6
2/24/13,2,2013,Tablet,Google,Legacy,Search,Global,Brand,14.34,4
2/25/13,2,2013,Desktop,Bing,Legacy,Search,Global,Brand,7.44,60
2/26/13,2,2013,Desktop,Google,Legacy,Search,Global,Brand,394.78,202
2/26/13,2,2013,Desktop,Google,Legacy,Search,Global,NB,12.46,14
2/26/13,2,2013,Mobile,Bing,Legacy,Search,Global,Brand,5.64,4
2/27/13,2,2013,Mobile,Google,Legacy,Search,AMS,NB,17.92,28
2/27/13,2,2013,Mobile,Google,Legacy,Search,APAC,NB,11.92,16
2/27/13,2,2013,Mobile,Google,Legacy,Search,Global,Brand,2.8,6
3/1/13,3,2013,Mobile,Google,Legacy,Search,AMS,NB,40.76,40
3/1/13,3,2013,Mobile,Google,Legacy,Search,APAC,NB,3.22,8
3/1/13,3,2013,Tablet,Google,Legacy,Search,Global,Brand,0.46,4
3/3/13,3,2013,Tablet,Google,Legacy,Search,AMS,NB,82.68,36
3/3/13,3,2013,Tablet,Google,Legacy,Search,Global,Brand,0.16,4
3/5/13,3,2013,Desktop,Google,Legacy,Search,Global,Brand,256.88,164
3/5/13,3,2013,Desktop,Google,Legacy,Search,Global,NB,5.68,6
3/5/13,3,2013,Tablet,Google,Legacy,Search,AMS,NB,136.04,34
3/6/13,3,2013,Mobile,Google,Legacy,Search,Global,Brand,0.1,2
3/6/13,3,2013,Tablet,Google,Legacy,Search,LATAM,NB,4.56,2
3/7/13,3,2013,Desktop,Google,Legacy,Search,Global,Brand,136.32,142
3/7/13,3,2013,Desktop,Google,Legacy,Search,Global,NB,0.3,2
3/7/13,3,2013,Tablet,Google,Legacy,Search,EMEA,NB,72.28,46
3/8/13,3,2013,Desktop,Google,Legacy,Search,LATAM,NB,522.18,242
3/8/13,3,2013,Mobile,Google,Legacy,Search,AMS,NB,5.58,26
2/5/13,2,2013,Tablet,Google,Legacy,Search,EMEA,NB,91.16,38
2/6/13,2,2013,Desktop,Google,Legacy,Search,APAC,NB,1404.58,302
2/6/13,2,2013,Tablet,Google,Legacy,Search,EMEA,NB,102.42,38
2/6/13,2,2013,Tablet,Google,Legacy,Search,LATAM,NB,7.82,8
2/7/13,2,2013,Desktop,Google,Legacy,Search,LATAM,NB,985.96,296
2/7/13,2,2013,Tablet,Google,Legacy,Search,LATAM,NB,7.68,2
2/8/13,2,2013,Mobile,Google,Legacy,Search,APAC,NB,3.8,6
2/8/13,2,2013,Tablet,Google,Legacy,Search,Global,Brand,4.1,2
2/9/13,2,2013,Desktop,Google,Legacy,Search,APAC,NB,141.74,92
2/9/13,2,2013,Desktop,Google,Legacy,Search,EMEA,NB,1629.56,444
2/9/13,2,2013,Tablet,Google,Legacy,Search,Global,Brand,4.68,4
2/10/13,2,2013,Desktop,Google,Legacy,Search,EMEA,NB,1543.48,454
2/10/13,2,2013,Desktop,Google,Legacy,Search,LATAM,NB,188.2,80
2/10/13,2,2013,Mobile,Bing,Legacy,Search,AMS,NB,11.96,12
2/10/13,2,2013,Mobile,Google,Legacy,Search,EMEA,NB,10.46,14
2/10/13,2,2013,Tablet,Google,Legacy,Search,AMS,NB,109.74,34
2/11/13,2,2013,Mobile,Google,Legacy,Search,EMEA,NB,16.88,14
2/11/13,2,2013,Mobile,Google,Legacy,Search,LATAM,NB,7.32,8
2/11/13,2,2013,Tablet,Google,Legacy,Search,AMS,NB,108.5,26
